# SignalP-5.0	Organism: euk	Timestamp: 20260406234044
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
A5I2L4	OTHER	0.002874	0.997126	
A5I2L5	OTHER	0.000841	0.999159	
A5I2L6	OTHER	0.001655	0.998345	
A5I2L7	OTHER	0.000862	0.999138	
A5I2L8	OTHER	0.001464	0.998536	
A5I2L9	OTHER	0.001200	0.998800	
A5I2M0	OTHER	0.094272	0.905728	
A5I2M1	OTHER	0.005227	0.994773	
A5I2M2	SP(Sec/SPI)	0.999489	0.000511	CS pos: 23-24. AHA-AF. Pr: 0.8931
A5I2M4	OTHER	0.118777	0.881223	
A5I2M5	OTHER	0.216895	0.783105	
A5I2M6	OTHER	0.000189	0.999811	
A5I2M7	SP(Sec/SPI)	0.944697	0.055303	CS pos: 26-27. AKA-IE. Pr: 0.5411
A5I2M8	OTHER	0.000860	0.999140	
A5I2M9	OTHER	0.000840	0.999160	
A5I2N0	SP(Sec/SPI)	0.969621	0.030379	CS pos: 26-27. SSA-NK. Pr: 0.3530
A5I2N1	OTHER	0.000570	0.999430	
A5I2N2	OTHER	0.000346	0.999654	
A5I2N3	OTHER	0.039726	0.960274	
A5I2N4	OTHER	0.000181	0.999819	
A5I2N6	OTHER	0.005504	0.994496	
A5I2N7	OTHER	0.005176	0.994824	
A5I2N8	OTHER	0.000859	0.999141	
A5I2N9	OTHER	0.012791	0.987209	
A5I2P0	OTHER	0.000271	0.999729	
A5I2P1	OTHER	0.019552	0.980448	
A5I2P2	SP(Sec/SPI)	0.944774	0.055226	CS pos: 29-30. VSA-AD. Pr: 0.8491
A5I2P3	OTHER	0.000134	0.999866	
A5I2P4	OTHER	0.000517	0.999483	
A5I2P5	OTHER	0.006922	0.993078	
A5I2P6	OTHER	0.002389	0.997611	
A5I2P7	OTHER	0.000292	0.999708	
A5I2P8	OTHER	0.002125	0.997875	
A5I2P9	OTHER	0.000318	0.999682	
A5I2Q0	OTHER	0.000395	0.999605	
A5I2Q1	OTHER	0.001126	0.998874	
A5I2Q3	OTHER	0.071791	0.928209	
A5I2Q4	SP(Sec/SPI)	0.994729	0.005271	CS pos: 24-25. VKA-ED. Pr: 0.9546
A5I2Q5	OTHER	0.018355	0.981645	
A5I2Q7	OTHER	0.000567	0.999433	
A5I2Q8	OTHER	0.000559	0.999441	
A5I2Q9	OTHER	0.000706	0.999294	
A5I2R0	OTHER	0.002871	0.997129	
A5I2R1	OTHER	0.000872	0.999128	
A5I2R2	OTHER	0.000756	0.999244	
A5I2R4	OTHER	0.077506	0.922494	
A5I2R6	OTHER	0.000131	0.999869	
A5I2R8	OTHER	0.000905	0.999095	
A5I2S4	OTHER	0.001263	0.998737	
A5I2S5	OTHER	0.001196	0.998804	
A5I2S7	OTHER	0.000325	0.999675	
A5I2S8	OTHER	0.000718	0.999282	
A5I2T2	OTHER	0.009048	0.990952	
A5I2T4	OTHER	0.000284	0.999716	
A5I2T6	OTHER	0.000657	0.999343	
A5I2T7	OTHER	0.000946	0.999054	
A5I2T8	OTHER	0.001095	0.998905	
A5I2T9	OTHER	0.001001	0.998999	
A5I2U0	OTHER	0.024124	0.975876	
A5I2U1	OTHER	0.044357	0.955643	
A5I2U3	OTHER	0.000850	0.999150	
A5I2U4	OTHER	0.000666	0.999334	
A5I2U5	OTHER	0.004047	0.995953	
A5I2U6	OTHER	0.046521	0.953479	
A5I2U7	OTHER	0.000363	0.999637	
A5I2U8	OTHER	0.000352	0.999648	
A5I2U9	SP(Sec/SPI)	0.766438	0.233562	CS pos: 23-24. VGC-SQ. Pr: 0.3153
A5I2V0	OTHER	0.000792	0.999208	
A5I2V1	OTHER	0.002198	0.997802	
A5I2V2	OTHER	0.016832	0.983168	
A5I2V3	OTHER	0.001122	0.998878	
A5I2V4	OTHER	0.000982	0.999018	
A5I2V5	OTHER	0.000247	0.999753	
A5I2V6	OTHER	0.001259	0.998741	
A5I2V7	OTHER	0.000639	0.999361	
A5I2V9	OTHER	0.001264	0.998736	
A5I2W0	OTHER	0.008591	0.991409	
A5I2W1	OTHER	0.001328	0.998672	
A5I2W2	OTHER	0.000672	0.999328	
A5I2W5	OTHER	0.050958	0.949042	
A5I2W6	OTHER	0.000450	0.999550	
A5I2W7	OTHER	0.002527	0.997473	
A5I2W8	OTHER	0.002395	0.997605	
A5I2W9	OTHER	0.001173	0.998827	
A5I2X0	OTHER	0.003373	0.996627	
A5I2X1	OTHER	0.000384	0.999616	
A5I2X2	OTHER	0.000434	0.999566	
A5I2X3	OTHER	0.014430	0.985570	
A5I2X4	OTHER	0.280190	0.719810	
A5I2X5	OTHER	0.001778	0.998222	
A5I2X7	OTHER	0.061800	0.938200	
A5I2X8	OTHER	0.000538	0.999462	
A5I2Y1	OTHER	0.000909	0.999091	
A5I2Y3	OTHER	0.000484	0.999516	
A5I2Y4	OTHER	0.027008	0.972992	
A5I2Y5	OTHER	0.001111	0.998889	
A5I2Y9	OTHER	0.061157	0.938843	
A5I2Z0	OTHER	0.003425	0.996575	
A5I2Z2	OTHER	0.146268	0.853732	
A5I2Z3	SP(Sec/SPI)	0.999299	0.000701	CS pos: 27-28. VKA-AP. Pr: 0.9739
A5I2Z4	OTHER	0.008040	0.991960	
A5I2Z5	OTHER	0.000326	0.999674	
A5I2Z7	OTHER	0.023361	0.976639	
A5I304	OTHER	0.000499	0.999501	
A5I306	OTHER	0.000481	0.999519	
A5I311	OTHER	0.000601	0.999399	
A5I312	SP(Sec/SPI)	0.981485	0.018515	CS pos: 23-24. VLA-TK. Pr: 0.9541
A5I313	OTHER	0.014616	0.985384	
A5I314	OTHER	0.007830	0.992170	
A5I315	SP(Sec/SPI)	0.997307	0.002693	CS pos: 24-25. VQA-AP. Pr: 0.9744
A5I316	OTHER	0.022225	0.977775	
A5I317	OTHER	0.009463	0.990537	
A5I318	SP(Sec/SPI)	0.717435	0.282565	CS pos: 22-23. TTA-NK. Pr: 0.5927
A5I319	OTHER	0.001303	0.998697	
A5I320	OTHER	0.000715	0.999285	
A5I324	OTHER	0.091798	0.908202	
A5I325	OTHER	0.000684	0.999316	
A5I326	OTHER	0.000167	0.999833	
A5I327	OTHER	0.441187	0.558813	
A5I328	OTHER	0.007808	0.992192	
A5I329	SP(Sec/SPI)	0.929862	0.070138	CS pos: 21-22. LLA-SK. Pr: 0.5452
A5I330	OTHER	0.072424	0.927576	
A5I331	OTHER	0.022181	0.977819	
A5I332	OTHER	0.000794	0.999206	
A5I333	OTHER	0.000499	0.999501	
A5I334	OTHER	0.002566	0.997434	
A5I335	SP(Sec/SPI)	0.915255	0.084745	CS pos: 26-27. CKS-HR. Pr: 0.6000
A5I339	OTHER	0.000632	0.999368	
A5I340	OTHER	0.000205	0.999795	
A5I342	OTHER	0.000813	0.999187	
A5I343	OTHER	0.168719	0.831281	
A5I344	SP(Sec/SPI)	0.957901	0.042099	CS pos: 30-31. VYA-DS. Pr: 0.8784
A5I345	OTHER	0.004508	0.995492	
A5I349	OTHER	0.000983	0.999017	
A5I352	OTHER	0.024736	0.975264	
A5I353	OTHER	0.001789	0.998211	
A5I354	OTHER	0.000464	0.999536	
A5I357	OTHER	0.000461	0.999539	
A5I358	OTHER	0.000862	0.999138	
A5I359	OTHER	0.000765	0.999235	
A5I360	OTHER	0.001167	0.998833	
A5I361	OTHER	0.003692	0.996308	
A5I362	OTHER	0.000437	0.999563	
A5I363	OTHER	0.000784	0.999216	
A5I369	OTHER	0.000955	0.999045	
A5I370	OTHER	0.001290	0.998710	
A5I371	SP(Sec/SPI)	0.995916	0.004084	CS pos: 20-21. VAC-DK. Pr: 0.8248
A5I373	OTHER	0.001313	0.998687	
A5I374	OTHER	0.001966	0.998034	
A5I375	OTHER	0.000633	0.999367	
A5I376	OTHER	0.033389	0.966611	
A5I377	OTHER	0.026284	0.973716	
A5I378	OTHER	0.113091	0.886909	
A5I379	OTHER	0.000474	0.999526	
A5I380	OTHER	0.005078	0.994922	
A5I381	OTHER	0.004112	0.995888	
A5I382	SP(Sec/SPI)	0.574527	0.425473	CS pos: 19-20. TST-VL. Pr: 0.1820
A5I383	SP(Sec/SPI)	0.974363	0.025637	CS pos: 23-24. IGA-NN. Pr: 0.3554
A5I384	OTHER	0.002898	0.997102	
A5I385	OTHER	0.009513	0.990487	
A5I386	OTHER	0.003857	0.996143	
A5I387	OTHER	0.014747	0.985253	
A5I388	OTHER	0.001101	0.998899	
A5I389	OTHER	0.014390	0.985610	
A5I390	OTHER	0.249173	0.750827	
A5I391	SP(Sec/SPI)	0.974026	0.025974	CS pos: 23-24. IGA-NQ. Pr: 0.3565
A5I394	OTHER	0.000768	0.999232	
A5I395	OTHER	0.148210	0.851790	
A5I396	OTHER	0.000592	0.999408	
A5I397	OTHER	0.099267	0.900733	
A5I399	OTHER	0.003125	0.996875	
A5I3A0	OTHER	0.000263	0.999737	
A5I3A1	OTHER	0.008776	0.991224	
A5I3A2	OTHER	0.324599	0.675401	
A5I3A3	OTHER	0.016426	0.983574	
A5I3A4	OTHER	0.001938	0.998062	
A5I3A5	OTHER	0.002518	0.997482	
A5I3A6	OTHER	0.001877	0.998123	
A5I3A7	OTHER	0.000954	0.999046	
A5I3A8	OTHER	0.000206	0.999794	
A5I3A9	OTHER	0.085236	0.914764	
A5I3B1	OTHER	0.000982	0.999018	
A5I3B4	OTHER	0.000140	0.999860	
A5I3B5	OTHER	0.000611	0.999389	
A5I3B6	OTHER	0.016374	0.983626	
A5I3B9	OTHER	0.000996	0.999004	
A5I3C0	OTHER	0.001979	0.998021	
A5I3C1	OTHER	0.001732	0.998268	
A5I3C2	OTHER	0.000888	0.999112	
A5I3C3	OTHER	0.005580	0.994420	
A5I3C5	OTHER	0.218558	0.781442	
A5I3C6	OTHER	0.002750	0.997250	
A5I3C7	OTHER	0.000348	0.999652	
A5I3C8	OTHER	0.000723	0.999277	
A5I3C9	OTHER	0.011123	0.988877	
A5I3D0	OTHER	0.000755	0.999245	
A5I3D1	OTHER	0.357143	0.642857	
A5I3D2	OTHER	0.000499	0.999501	
A5I3D3	OTHER	0.000563	0.999437	
A5I3D4	OTHER	0.000633	0.999367	
A5I3D5	OTHER	0.000616	0.999384	
A5I3D6	SP(Sec/SPI)	0.936889	0.063111	CS pos: 29-30. VSA-AS. Pr: 0.7841
A5I3D7	OTHER	0.001064	0.998936	
A5I3D8	OTHER	0.016323	0.983677	
A5I3D9	OTHER	0.000402	0.999598	
A5I3E0	OTHER	0.000588	0.999412	
A5I3E1	OTHER	0.000499	0.999501	
A5I3E2	SP(Sec/SPI)	0.855792	0.144208	CS pos: 25-26. VAC-GK. Pr: 0.3313
A5I3E3	OTHER	0.000195	0.999805	
A5I3E4	OTHER	0.001487	0.998513	
A5I3E5	OTHER	0.000376	0.999624	
A5I3E6	OTHER	0.001171	0.998829	
A5I3E7	OTHER	0.004835	0.995165	
A5I3E8	OTHER	0.000544	0.999456	
A5I3E9	OTHER	0.007786	0.992214	
A5I3F0	OTHER	0.000896	0.999104	
A5I3F1	OTHER	0.001682	0.998318	
A5I3F2	OTHER	0.025234	0.974766	
A5I3F3	OTHER	0.026905	0.973095	
A5I3F4	OTHER	0.000251	0.999749	
A5I3F6	OTHER	0.019108	0.980892	
A5I3F7	OTHER	0.013285	0.986715	
A5I3F8	OTHER	0.000812	0.999188	
A5I3F9	OTHER	0.001925	0.998075	
A5I3G0	OTHER	0.024745	0.975255	
A5I3G1	OTHER	0.001295	0.998705	
A5I3G2	OTHER	0.474474	0.525526	
A5I3G3	OTHER	0.001061	0.998939	
A5I3G4	OTHER	0.000246	0.999754	
A5I3G5	OTHER	0.000586	0.999414	
A5I3G6	OTHER	0.000216	0.999784	
A5I3G7	OTHER	0.000825	0.999175	
A5I3G8	OTHER	0.000295	0.999705	
A5I3G9	OTHER	0.003030	0.996970	
A5I3H1	OTHER	0.000348	0.999652	
A5I3H2	OTHER	0.002140	0.997860	
A5I3H3	OTHER	0.002190	0.997810	
A5I3H4	OTHER	0.001190	0.998810	
A5I3H5	OTHER	0.004453	0.995547	
A5I3H6	OTHER	0.002693	0.997307	
A5I3H8	OTHER	0.008838	0.991162	
A5I3H9	OTHER	0.000506	0.999494	
A5I3I0	OTHER	0.000305	0.999695	
A5I3I1	OTHER	0.000375	0.999625	
A5I3I3	OTHER	0.003334	0.996666	
A5I3I4	OTHER	0.001558	0.998442	
A5I3I5	OTHER	0.000990	0.999010	
A5I3I6	OTHER	0.000634	0.999366	
A5I3I7	OTHER	0.000685	0.999315	
A5I3I8	OTHER	0.003239	0.996761	
A5I3I9	OTHER	0.019623	0.980377	
A5I3J0	OTHER	0.000773	0.999227	
A5I3J3	OTHER	0.001442	0.998558	
A5I3J4	OTHER	0.000871	0.999129	
A5I3J5	OTHER	0.003251	0.996749	
A5I3J6	OTHER	0.026808	0.973192	
A5I3J7	OTHER	0.004625	0.995375	
A5I3J8	OTHER	0.001070	0.998930	
A5I3J9	OTHER	0.000829	0.999171	
A5I3K0	OTHER	0.001355	0.998645	
A5I3K1	OTHER	0.001120	0.998880	
A5I3K2	OTHER	0.000787	0.999213	
A5I3K3	OTHER	0.000979	0.999021	
A5I3K4	OTHER	0.002288	0.997712	
A5I3K5	OTHER	0.000858	0.999142	
A5I3K7	OTHER	0.000611	0.999389	
A5I3K8	OTHER	0.009229	0.990771	
A5I3K9	OTHER	0.003011	0.996989	
A5I3L1	OTHER	0.000847	0.999153	
A5I3L2	OTHER	0.000565	0.999435	
A5I3L3	OTHER	0.001002	0.998998	
A5I3L4	OTHER	0.000968	0.999032	
A5I3L5	OTHER	0.000881	0.999119	
A5I3L6	OTHER	0.000531	0.999469	
A5I3L7	OTHER	0.003930	0.996070	
A5I3L8	OTHER	0.001189	0.998811	
A5I3L9	OTHER	0.000374	0.999626	
A5I3M0	OTHER	0.000818	0.999182	
A5I3M2	OTHER	0.007402	0.992598	
A5I3M3	OTHER	0.009256	0.990744	
A5I3M4	OTHER	0.000891	0.999109	
A5I3M6	SP(Sec/SPI)	0.855536	0.144464	CS pos: 29-30. VYA-YT. Pr: 0.4848
A5I3M7	OTHER	0.002883	0.997117	
A5I3M9	OTHER	0.000246	0.999754	
A5I3N0	OTHER	0.009489	0.990511	
A5I3N1	OTHER	0.001529	0.998471	
A5I3N2	OTHER	0.000860	0.999140	
A5I3N3	OTHER	0.000741	0.999259	
A5I3N5	OTHER	0.001534	0.998466	
A5I3N6	OTHER	0.002606	0.997394	
A5I3N7	OTHER	0.000618	0.999382	
A5I3P0	OTHER	0.000248	0.999752	
A5I3P1	OTHER	0.325168	0.674832	
A5I3P2	OTHER	0.006187	0.993813	
A5I3P3	OTHER	0.002132	0.997868	
A5I3P4	OTHER	0.001892	0.998108	
A5I3P5	OTHER	0.003896	0.996104	
A5I3P6	OTHER	0.000272	0.999728	
A5I3P7	OTHER	0.000944	0.999056	
A5I3P9	OTHER	0.000800	0.999200	
A5I3Q0	OTHER	0.018917	0.981083	
A5I3Q1	OTHER	0.004481	0.995519	
A5I3Q2	OTHER	0.000661	0.999339	
A5I3Q3	OTHER	0.000386	0.999614	
A5I3Q4	OTHER	0.000154	0.999846	
A5I3Q5	OTHER	0.075274	0.924726	
A5I3Q6	SP(Sec/SPI)	0.997612	0.002388	CS pos: 28-29. VKA-DV. Pr: 0.8859
A5I3Q9	OTHER	0.013330	0.986670	
A5I3R0	OTHER	0.008397	0.991603	
A5I3R1	OTHER	0.000528	0.999472	
A5I3R2	OTHER	0.001172	0.998828	
A5I3R3	OTHER	0.001947	0.998053	
A5I3R4	OTHER	0.000949	0.999051	
A5I3R5	OTHER	0.001424	0.998576	
A5I3R6	OTHER	0.001005	0.998995	
A5I3R8	OTHER	0.003519	0.996481	
A5I3R9	OTHER	0.001195	0.998805	
A5I3S0	OTHER	0.005277	0.994723	
A5I3S1	OTHER	0.000094	0.999906	
A5I3S3	OTHER	0.008002	0.991998	
A5I3S4	OTHER	0.000686	0.999314	
A5I3S5	OTHER	0.000926	0.999074	
A5I3S6	OTHER	0.109623	0.890377	
A5I3S7	OTHER	0.113236	0.886764	
A5I3S9	SP(Sec/SPI)	0.875531	0.124469	CS pos: 23-24. IGC-SN. Pr: 0.3504
A5I3T0	OTHER	0.136109	0.863891	
A5I3T1	OTHER	0.002244	0.997756	
A5I3T3	OTHER	0.053732	0.946268	
A5I3T4	OTHER	0.004611	0.995389	
A5I3T5	OTHER	0.000264	0.999736	
A5I3T6	SP(Sec/SPI)	0.995033	0.004967	CS pos: 26-27. VNS-EK. Pr: 0.6452
A5I3T7	OTHER	0.000876	0.999124	
A5I3T8	OTHER	0.004328	0.995672	
A5I3T9	OTHER	0.117784	0.882216	
A5I3U0	OTHER	0.004884	0.995116	
A5I3U1	OTHER	0.000467	0.999533	
A5I3U2	OTHER	0.000365	0.999635	
A5I3U3	OTHER	0.000375	0.999625	
A5I3U4	OTHER	0.001545	0.998455	
A5I3U5	OTHER	0.000347	0.999653	
A5I3U6	OTHER	0.002643	0.997357	
A5I3U7	OTHER	0.000266	0.999734	
A5I3U8	OTHER	0.001677	0.998323	
A5I3U9	OTHER	0.000802	0.999198	
A5I3V0	OTHER	0.000622	0.999378	
A5I3V1	OTHER	0.001503	0.998497	
A5I3V2	OTHER	0.000364	0.999636	
A5I3V3	OTHER	0.000330	0.999670	
A5I3V4	OTHER	0.000854	0.999146	
A5I3V6	OTHER	0.000578	0.999422	
A5I3V7	OTHER	0.001295	0.998705	
A5I3V8	OTHER	0.154657	0.845343	
A5I3V9	OTHER	0.000663	0.999337	
A5I3W0	OTHER	0.002516	0.997484	
A5I3W1	OTHER	0.022953	0.977047	
A5I3W2	OTHER	0.006030	0.993970	
A5I3W3	OTHER	0.002201	0.997799	
A5I3W4	OTHER	0.016949	0.983051	
A5I3W5	OTHER	0.000455	0.999545	
A5I3W6	OTHER	0.001047	0.998953	
A5I3W7	OTHER	0.002267	0.997733	
A5I3W8	OTHER	0.000491	0.999509	
A5I3W9	OTHER	0.000517	0.999483	
A5I3X0	OTHER	0.001788	0.998212	
A5I3X1	OTHER	0.001171	0.998829	
A5I3X2	OTHER	0.000438	0.999562	
A5I3X3	OTHER	0.004412	0.995588	
A5I3X4	OTHER	0.001741	0.998259	
A5I3X5	OTHER	0.000652	0.999348	
A5I3X6	OTHER	0.000608	0.999392	
A5I3X8	OTHER	0.018753	0.981247	
A5I3Y0	OTHER	0.001401	0.998599	
A5I3Y1	OTHER	0.000349	0.999651	
A5I3Y2	OTHER	0.000551	0.999449	
A5I3Y4	OTHER	0.000268	0.999732	
A5I3Y5	OTHER	0.010376	0.989624	
A5I3Y6	OTHER	0.000577	0.999423	
A5I3Y7	SP(Sec/SPI)	0.512779	0.487221	CS pos: 20-21. VFS-FF. Pr: 0.1236
A5I3Y8	OTHER	0.002524	0.997476	
A5I3Z1	OTHER	0.000263	0.999737	
A5I3Z2	OTHER	0.004243	0.995757	
A5I3Z3	OTHER	0.002340	0.997660	
A5I3Z4	OTHER	0.007121	0.992879	
A5I3Z5	OTHER	0.001692	0.998308	
A5I3Z6	OTHER	0.001012	0.998988	
A5I3Z7	OTHER	0.026580	0.973420	
A5I3Z8	OTHER	0.078402	0.921598	
A5I3Z9	SP(Sec/SPI)	0.980046	0.019954	CS pos: 23-24. AQG-KN. Pr: 0.6654
A5I400	SP(Sec/SPI)	0.707207	0.292793	CS pos: 31-32. AGA-GT. Pr: 0.4166
A5I401	OTHER	0.000252	0.999748	
A5I402	OTHER	0.001038	0.998962	
A5I404	OTHER	0.001969	0.998031	
A5I405	OTHER	0.001363	0.998637	
A5I406	OTHER	0.000429	0.999571	
A5I407	OTHER	0.015273	0.984727	
A5I408	OTHER	0.000657	0.999343	
A5I409	OTHER	0.000542	0.999458	
A5I410	OTHER	0.002564	0.997436	
A5I411	OTHER	0.018805	0.981195	
A5I412	OTHER	0.004190	0.995810	
A5I413	OTHER	0.029035	0.970965	
A5I414	OTHER	0.001136	0.998864	
A5I415	OTHER	0.115261	0.884739	
A5I416	OTHER	0.000736	0.999264	
A5I417	OTHER	0.312004	0.687996	
A5I418	OTHER	0.073513	0.926487	
A5I419	OTHER	0.016962	0.983038	
A5I420	OTHER	0.212635	0.787365	
A5I422	OTHER	0.033029	0.966971	
A5I423	OTHER	0.000848	0.999152	
A5I424	OTHER	0.000563	0.999437	
A5I425	OTHER	0.000411	0.999589	
A5I428	OTHER	0.025663	0.974337	
A5I429	OTHER	0.087761	0.912239	
A5I430	OTHER	0.000166	0.999834	
A5I431	SP(Sec/SPI)	0.605298	0.394702	CS pos: 30-31. SYG-DS. Pr: 0.2911
A5I432	OTHER	0.001012	0.998988	
A5I433	OTHER	0.016293	0.983707	
A5I434	OTHER	0.000153	0.999847	
A5I435	OTHER	0.000528	0.999472	
A5I436	OTHER	0.000891	0.999109	
A5I437	OTHER	0.001922	0.998078	
A5I438	OTHER	0.012032	0.987968	
A5I439	OTHER	0.000504	0.999496	
A5I440	OTHER	0.000312	0.999688	
A5I441	OTHER	0.000679	0.999321	
A5I442	OTHER	0.001093	0.998907	
A5I443	OTHER	0.001375	0.998625	
A5I444	SP(Sec/SPI)	0.990622	0.009378	CS pos: 26-27. CSS-KP. Pr: 0.6365
A5I447	OTHER	0.012238	0.987762	
A5I448	OTHER	0.001545	0.998455	
A5I449	OTHER	0.002003	0.997997	
A5I450	OTHER	0.003077	0.996923	
A5I451	OTHER	0.001823	0.998177	
A5I452	OTHER	0.000568	0.999432	
A5I453	SP(Sec/SPI)	0.665662	0.334338	CS pos: 23-24. IKT-KR. Pr: 0.4942
A5I455	OTHER	0.000422	0.999578	
A5I456	OTHER	0.001005	0.998995	
A5I457	OTHER	0.000774	0.999226	
A5I459	OTHER	0.000454	0.999546	
A5I460	OTHER	0.000678	0.999322	
A5I461	OTHER	0.000385	0.999615	
A5I462	OTHER	0.004688	0.995312	
A5I463	SP(Sec/SPI)	0.600750	0.399250	CS pos: 28-29. VIG-SN. Pr: 0.2844
A5I464	OTHER	0.012280	0.987720	
A5I465	OTHER	0.007295	0.992705	
A5I466	OTHER	0.002686	0.997314	
A5I467	OTHER	0.000526	0.999474	
A5I468	OTHER	0.002638	0.997362	
A5I469	OTHER	0.013179	0.986821	
A5I470	OTHER	0.000620	0.999380	
A5I471	OTHER	0.000522	0.999478	
A5I472	OTHER	0.003277	0.996723	
A5I473	OTHER	0.001698	0.998302	
A5I474	OTHER	0.000317	0.999683	
A5I477	OTHER	0.000471	0.999529	
A5I478	OTHER	0.000197	0.999803	
A5I479	OTHER	0.002769	0.997231	
A5I482	SP(Sec/SPI)	0.960038	0.039962	CS pos: 23-24. ALT-NP. Pr: 0.3999
A5I483	OTHER	0.000261	0.999739	
A5I484	OTHER	0.000411	0.999589	
A5I485	OTHER	0.000601	0.999399	
A5I486	OTHER	0.031851	0.968149	
A5I487	OTHER	0.054449	0.945551	
A5I488	OTHER	0.000370	0.999630	
A5I489	OTHER	0.017188	0.982812	
A5I490	OTHER	0.000342	0.999658	
A5I491	SP(Sec/SPI)	0.979835	0.020165	CS pos: 24-25. CGS-NN. Pr: 0.3299
A5I492	OTHER	0.000563	0.999437	
A5I493	OTHER	0.000758	0.999242	
A5I494	OTHER	0.001219	0.998781	
A5I495	OTHER	0.005788	0.994212	
A5I497	OTHER	0.000790	0.999210	
A5I499	OTHER	0.002440	0.997560	
A5I4A0	OTHER	0.000777	0.999223	
A5I4A1	OTHER	0.000820	0.999180	
A5I4A2	OTHER	0.001126	0.998874	
A5I4A3	OTHER	0.000834	0.999166	
A5I4A4	OTHER	0.000541	0.999459	
A5I4A5	OTHER	0.000722	0.999278	
A5I4A6	OTHER	0.000437	0.999563	
A5I4A7	OTHER	0.000805	0.999195	
A5I4A8	SP(Sec/SPI)	0.951505	0.048495	CS pos: 26-27. GCG-NE. Pr: 0.4450
A5I4A9	OTHER	0.000293	0.999707	
A5I4B0	OTHER	0.001452	0.998548	
A5I4B1	OTHER	0.000181	0.999819	
A5I4B2	OTHER	0.001011	0.998989	
A5I4B3	OTHER	0.000760	0.999240	
A5I4B4	OTHER	0.000340	0.999660	
A5I4B5	OTHER	0.001070	0.998930	
A5I4B6	OTHER	0.000229	0.999771	
A5I4B7	OTHER	0.001796	0.998204	
A5I4B8	OTHER	0.000373	0.999627	
A5I4B9	OTHER	0.000862	0.999138	
A5I4C0	OTHER	0.000338	0.999662	
A5I4C1	OTHER	0.000440	0.999560	
A5I4C2	OTHER	0.000922	0.999078	
A5I4C3	OTHER	0.000232	0.999768	
A5I4C4	OTHER	0.000626	0.999374	
A5I4C5	OTHER	0.000419	0.999581	
A5I4C6	OTHER	0.000591	0.999409	
A5I4C7	OTHER	0.000479	0.999521	
A5I4C8	OTHER	0.001636	0.998364	
A5I4C9	OTHER	0.006678	0.993322	
A5I4D0	OTHER	0.019668	0.980332	
A5I4D1	OTHER	0.000549	0.999451	
A5I4D2	OTHER	0.001483	0.998517	
A5I4D3	OTHER	0.000256	0.999744	
A5I4D4	OTHER	0.000355	0.999645	
A5I4D5	OTHER	0.000518	0.999482	
A5I4D6	OTHER	0.000600	0.999400	
A5I4D8	OTHER	0.000728	0.999272	
A5I4D9	OTHER	0.002200	0.997800	
A5I4E0	OTHER	0.000112	0.999888	
A5I4E1	OTHER	0.001112	0.998888	
A5I4E2	OTHER	0.004684	0.995316	
A5I4E3	OTHER	0.001072	0.998928	
A5I4E4	OTHER	0.001125	0.998875	
A5I4E5	OTHER	0.000498	0.999502	
A5I4E6	OTHER	0.000350	0.999650	
A5I4E7	OTHER	0.000388	0.999612	
A5I4E8	OTHER	0.001047	0.998953	
A5I4E9	OTHER	0.001601	0.998399	
A5I4F0	OTHER	0.001004	0.998996	
A5I4F1	OTHER	0.000717	0.999283	
A5I4F2	OTHER	0.000555	0.999445	
A5I4F3	OTHER	0.000246	0.999754	
A5I4F4	OTHER	0.000313	0.999687	
A5I4F5	OTHER	0.008936	0.991064	
A5I4F6	OTHER	0.006691	0.993309	
A5I4F7	OTHER	0.001374	0.998626	
A5I4F8	OTHER	0.000316	0.999684	
A5I4F9	OTHER	0.000101	0.999899	
A5I4G0	OTHER	0.000231	0.999769	
A5I4G1	OTHER	0.001095	0.998905	
A5I4G2	OTHER	0.001646	0.998354	
A5I4G3	OTHER	0.000165	0.999835	
A5I4G4	OTHER	0.000568	0.999432	
A5I4G5	OTHER	0.001623	0.998377	
A5I4G6	OTHER	0.000681	0.999319	
A5I4G7	OTHER	0.001409	0.998591	
A5I4G8	OTHER	0.000468	0.999532	
A5I4G9	OTHER	0.001239	0.998761	
A5I4H1	OTHER	0.001684	0.998316	
A5I4H2	OTHER	0.000430	0.999570	
A5I4H4	OTHER	0.164393	0.835607	
A5I4H5	OTHER	0.010559	0.989441	
A5I4H6	OTHER	0.003023	0.996977	
A5I4H7	OTHER	0.001045	0.998955	
A5I4I3	OTHER	0.000242	0.999758	
A5I4I5	OTHER	0.000304	0.999696	
A5I4I6	OTHER	0.000540	0.999460	
A5I4J1	OTHER	0.000242	0.999758	
A5I4J4	OTHER	0.011781	0.988219	
A5I4J5	OTHER	0.001036	0.998964	
A5I4J8	OTHER	0.002812	0.997188	
A5I4K3	OTHER	0.001434	0.998566	
A5I4K4	OTHER	0.000959	0.999041	
A5I4K5	OTHER	0.000290	0.999710	
A5I4K6	OTHER	0.004511	0.995489	
A5I4L1	OTHER	0.029251	0.970749	
A5I4L6	OTHER	0.000651	0.999349	
A5I4L7	OTHER	0.015079	0.984921	
A5I4L8	OTHER	0.001068	0.998932	
A5I4M6	OTHER	0.000875	0.999125	
A5I4M8	OTHER	0.001511	0.998489	
A5I4N1	OTHER	0.027269	0.972731	
A5I4N5	OTHER	0.003932	0.996068	
A5I4N9	OTHER	0.199408	0.800592	
A5I4P0	OTHER	0.001879	0.998121	
